# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
13873413 35.28592 35.22837 35.17621  220.98 -190.34 -197.55   33.97   35.66 4.0338e+09 8.3113e+09 41.48169 5.67950 0.47210 2.1426e+06 1.3766e+07    37313 13875874 13875863
13872570 35.41139 35.27803 35.00832  -96.76   44.76  -45.66   33.89   34.47 3.9099e+09 5.8958e+09 41.04930 4.20537 0.70780 1.1087e+06 8.4953e+06    29231 13875863 13875863
13873179 35.03873 35.21899 35.26301   56.10 -177.42  102.76   38.78   52.29 3.8662e+09 1.5606e+10 40.89437 5.02950 0.36590 7.168e+06 3.3243e+07    45642 13875863 13875863
13886679 34.34325 35.33175 35.91035   22.20  -97.66  -62.41   31.75   34.86 3.8634e+09 5.7451e+09 40.88732 5.39238 0.70780 4.9255e+05 4.6843e+06    28900       -1       -1
13874752 35.06470 35.22118 35.63351  109.71  -30.92  -81.06   30.16   30.80 3.7789e+09 4.2366e+09 40.58451 6.07505 0.52190 4.7207e+05 4.5405e+06    25131       -1       -1
13870471 35.01355 35.21965 35.09286  224.71  -99.24    9.26   29.64   30.74 3.6155e+09 4.0648e+09 39.99296 6.83971 0.48540 5.4302e+05 5.0321e+06    22788 13875863 13875863
14002438 33.44194 35.28025 35.71528   -7.38    3.47   57.84   24.63   24.63 3.493e+09 3.493e+09 39.53521 4.20938 1.00000 4.059e+05 4.0639e+06    18570       -1       -1
13875902 35.32162 35.17107 35.11115  121.32  -45.59  -14.24   35.04   56.83 3.3859e+09 2.5239e+10 39.12817 3.85864 0.40570 1.7963e+07 6.4696e+07    25617 13875884 13875863
14006385 34.46958 36.25465 34.02908   24.03  -99.24  101.63   24.32   24.32 3.3577e+09 3.3577e+09 39.02113 8.19982 1.00000 3.7627e+05 3.8439e+06    17436       -1       -1
14007211 34.17597 35.00092 36.06311  -40.48  -91.00  -48.03   25.85   26.19 3.1718e+09 3.7028e+09 38.28873 6.76177 0.73440 3.373e+05 3.5473e+06    18174       -1       -1
13873931 35.30094 35.33442 34.82132   99.24  -10.50    3.92   28.52   29.58 3.0732e+09 3.669e+09 37.88451 4.23202 0.74770 4.4608e+05 4.3556e+06    22690       -1       -1
13921228 36.14380 33.94024 35.65070  -12.49  -15.46  -17.21   26.09   26.09 2.9718e+09 2.9718e+09 37.46197 4.84470 1.00000 2.9765e+05 3.236e+06    15985       -1       -1
13969484 36.61069 35.01275 33.98349   -3.15 -128.36  -32.52   24.46   24.86 2.8662e+09 2.8676e+09 37.01268 6.97108 0.92030 2.7768e+05 3.075e+06    17436       -1       -1
13873935 35.32510 35.37982 34.90541  103.45  -30.29   64.53   28.68   29.51 2.8268e+09 3.4831e+09 36.84366 3.73039 0.73440 4.037e+05 4.0477e+06    20939       -1       -1
13891655 36.72990 35.39608 34.36438   -6.15 -120.18  -15.39   26.99   27.41 2.7972e+09 3.0211e+09 36.71690 4.05457 0.85390 2.6498e+05 2.9711e+06    20037       -1       -1
13907213 35.90090 35.74110 36.31999  -40.04 -111.92  -41.81   22.85   22.84 2.7592e+09 2.8521e+09 36.54930 3.08286 0.88050 2.5811e+05 2.9143e+06    14251       -1       -1
13870144 34.68896 35.24524 35.31127   82.59 -136.91  -63.98   24.92   30.56 2.7352e+09 3.8282e+09 36.44366 5.06096 0.43230 2.5383e+05 2.8787e+06    21741       -1       -1
13918575 36.37614 34.43510 36.27094  -34.76  -40.07  -47.51   21.90   21.90 2.6563e+09 2.6563e+09 36.09014 3.56018 1.00000 2.3996e+05 2.7623e+06    13266       -1       -1
13907324 35.69992 35.60179 35.96993  -49.15 -123.45  -60.31   24.04   24.04 2.6549e+09 2.6549e+09 36.07887 6.29424 1.00000 2.3972e+05 2.7602e+06    13842       -1       -1
13909304 34.74021 36.14494 34.71563   11.94 -159.25   63.40   24.11   24.11 2.6521e+09 2.6521e+09 36.06761 6.02381 1.00000 2.3923e+05 2.7561e+06    14447       -1       -1
13875951 35.33714 35.26892 35.30234 -199.65  -89.43  -16.80   36.65   55.11 2.631e+09 1.8296e+10 35.97465 3.04677 0.35260 9.7176e+06 4.1472e+07    17303 13875874 13875863
13918405 36.24615 34.89128 35.77875  -63.35  -12.65  -40.48   18.65   18.65 2.6141e+09 2.6141e+09 35.89577 3.10726 1.00000 2.3269e+05 2.7005e+06     7535       -1       -1
13888144 36.17273 35.06918 35.74528  -87.18  -33.32  -73.21   26.62   26.62 2.5873e+09 2.5873e+09 35.77183 3.38622 1.00000 2.2813e+05 2.6616e+06    15255       -1       -1
13871390 35.49275 35.23901 35.26849 -187.82 -151.14 -111.14   26.72   26.63 2.5592e+09 2.6141e+09 35.64085 3.96413 0.92030 2.3269e+05 2.7005e+06    16323 13872490 13875863
13923814 34.45117 35.16456 35.42423   55.16 -179.01   32.93   24.46   24.57 2.5394e+09 3.5521e+09 35.55070 3.54002 0.74770 2.201e+05 2.5924e+06    20855       -1       -1
13871494 35.45235 34.90644 35.21596 -143.45 -107.00  122.32   24.91   25.20 2.5197e+09 2.5986e+09 35.45915 6.15618 0.84060 2.1683e+05 2.5641e+06    15269       -1       -1
14002795 33.78776 36.20814 34.54206   36.87 -104.45  109.04   24.16   24.16 2.4887e+09 2.4887e+09 35.31127 4.47780 1.00000 2.1174e+05 2.5197e+06    13317       -1       -1
13875852 35.25832 35.24731 35.03458    1.25  -99.57  117.76   37.70   53.41 2.469e+09 1.5901e+10 35.21549 3.79907 0.44560 7.4303e+06 3.4123e+07    21908 13875863 13875863
14007015 34.00696 35.21325 36.47123   -3.23  -89.84  -48.85   26.51   26.51 2.4479e+09 2.4479e+09 35.11690 3.10345 1.00000 2.0512e+05 2.4616e+06    13666       -1       -1
13872722 35.50521 35.47431 35.15510  -91.05   -7.72    2.87   28.25   29.34 2.3972e+09 3.6507e+09 34.87042 4.32260 0.57500 4.4182e+05 4.325e+06    21809       -1       -1
13876146 35.26565 35.28563 35.33318 -204.42  -87.59   69.09   24.86   34.07 2.1887e+09 6.2254e+09 33.83239 2.67038 0.57500 1.2307e+06 9.1709e+06    22860 13875874 13875863
13872066 35.34456 35.30831 35.02494  -63.17  -87.70 -124.60   25.39   26.30 2.0761e+09 2.462e+09 33.23803 3.96070 0.65470 2.0739e+05 2.4816e+06    14597 13875863 13875863
13923437 35.60008 35.19187 34.48835  -40.72  -51.60   97.78   24.43   24.43 2.0282e+09 2.0282e+09 32.98451 3.39681 1.00000 1.4295e+05 1.8879e+06    10723       -1       -1
13924423 35.80813 34.19283 35.51511   -9.14    9.86   -8.93   21.28   21.15 2.0141e+09 2.0268e+09 32.90986 4.69296 0.90700 1.4105e+05 1.8694e+06    10889       -1       -1
13875748 35.25256 35.18359 35.48125   50.18  -39.71   52.89   27.53   30.45 1.962e+09 4.9085e+09 32.62254 4.40346 0.68130 7.7989e+05 6.5634e+06    26194 13875863 13875863
13870173 34.71272 35.34631 35.21211   74.61 -159.70  -55.87   20.21   22.27 1.8592e+09 2.2577e+09 32.04085 4.61158 0.48540 1.2095e+05 1.6697e+06    11090       -1       -1
14006968 34.30856 34.94892 36.18982   34.45 -101.32  -35.02   23.20   23.20 1.7986e+09 1.7986e+09 31.68592 3.67010 1.00000 1.135e+05 1.5935e+06    10504       -1       -1
13874881 35.00134 35.28211 35.20031   79.52 -136.71    4.85   29.90   39.78 1.7845e+09 7.031e+09 31.60282 3.30153 0.39240 1.5544e+06 1.0883e+07    24253 13875863 13875863
13922394 35.15128 33.90318 36.26011  -15.72  -12.24   -0.96   20.23   20.23 1.7789e+09 1.7789e+09 31.57324 4.56223 1.00000 1.1113e+05 1.5689e+06     9521       -1       -1
13871715 35.20925 35.31783 35.18217 -165.88 -273.94  102.21   27.27   30.10 1.7775e+09 3.9746e+09 31.56338 3.31581 0.56180 5.2014e+05 4.8755e+06    10707 13875863 13875863
13869318 34.93504 35.00714 35.31282  -65.44 -162.98   -3.51   22.71   25.64 1.7662e+09 2.869e+09 31.49296 4.84457 0.50860 2.782e+05 3.0793e+06    16762       -1       -1
13921652 34.97718 35.22515 36.03907   81.97  -72.50    2.46   21.21   21.21 1.7099e+09 1.7099e+09 31.15775 3.72561 1.00000 1.03e+05 1.4837e+06     9125       -1       -1
13891648 36.75965 35.34472 34.35297   24.93 -188.55   47.76   20.78   20.96 1.6845e+09 1.8127e+09 31.00423 5.21642 0.88050 1.0008e+05 1.4528e+06    11521       -1       -1
13874068 35.22825 35.22930 35.17496   82.87  162.07  261.97   33.11   39.90 1.6817e+09 5.5577e+09 30.98310 2.90856 0.27620 9.899e+05 7.8179e+06    10605 13875863 13875863
13875403 35.25796 35.15618 35.57638  135.92  -66.35  -96.66   20.10   20.36 1.6732e+09 1.9817e+09 30.93099 4.06696 0.72110   98804 1.4391e+06    12126       -1       -1
13876259 35.24228 35.14962 35.25166 -203.58  -17.04 -130.54   24.61   27.86 1.6592e+09 3.6141e+09 30.85070 5.44002 0.57500 4.3335e+05 4.264e+06    19488 13875863 13875863
13908518 35.82107 35.30466 34.82114   15.12 -120.14  159.13   21.85   21.85 1.6239e+09 1.6239e+09 30.62958 4.07416 1.00000   93291 1.3796e+06     9190       -1       -1
14002614 33.85941 35.84346 34.75306   36.28  -80.26  117.74   20.35   20.35 1.5141e+09 1.5141e+09 29.92254 2.96118 1.00000   81552 1.2497e+06     8465       -1       -1
14002200 33.71877 35.96821 35.38121   39.14 -106.56   98.61   19.98   19.98 1.4873e+09 1.4873e+09 29.74789 3.31578 1.00000   78807 1.2187e+06     8485       -1       -1
13893193 34.17801 36.03817 34.55517    7.00 -100.46  135.71   21.95   21.95 1.4592e+09 1.4592e+09 29.55211 2.95477 1.00000   75966 1.1862e+06     8810       -1       -1
13944364 34.74868 36.50130 34.22073   19.30 -112.79   94.15   20.64   20.78 1.4423e+09 1.4718e+09 29.44085 3.65796 0.86720   74286 1.1669e+06     7878       -1       -1
13875856 35.25293 35.24161 35.09818  287.94  -33.66   51.17   26.17   30.18 1.3992e+09 2.5e+09 29.14366 3.63385 0.44560 2.1358e+05 2.5358e+06     8808 13875863 13875863
14001447 33.95142 35.93823 35.00101   41.28  -87.79  116.26   18.68   18.83 1.3975e+09 1.399e+09 29.13239 3.89760 0.98670   69920 1.1161e+06     8104       -1       -1
13871846 35.29955 35.21668 34.95342 -129.30  -58.99  -75.09   22.88   23.07 1.3834e+09 1.5239e+09 29.03521 3.04192 0.62820   82574 1.2612e+06     8697 13875863 13875863
14001460 33.98351 35.94541 35.06417   37.29 -103.82  104.19   18.87   18.87 1.3776e+09 1.3776e+09 28.99296 4.49437 1.00000   68025 1.0938e+06     7697       -1       -1
14007416 34.02527 35.24341 35.76586   44.87  -65.47   25.55   22.85   25.61 1.3728e+09 1.8704e+09 28.96056 2.23481 0.31610   67571 1.0884e+06     7958       -1       -1
13872408 35.31452 35.20524 35.06192 -107.65  -31.67  265.90   22.72   22.61 1.3717e+09 1.403e+09 28.95211 2.79492 0.92030   70448 1.1223e+06     8044 13875863 13875863
13886870 34.37669 35.49672 35.82034    2.38  -12.11  -29.56   23.57   25.96 1.3613e+09 2.0592e+09 28.87887 3.67924 0.48540   66484 1.0755e+06     7654 13886889 13886889
13908668 35.13944 35.36001 35.68623  144.22  -24.48    3.83   20.42   20.69 1.3313e+09 1.4394e+09 28.66479 4.37847 0.82740   63700 1.0422e+06     8190       -1       -1
13922104 34.54721 35.09644 35.76875  -47.38  -97.12 -100.51   22.48   23.82 1.3063e+09 1.4451e+09 28.48451 2.93474 0.73440   61429 1.0148e+06     7559       -1       -1
13876649 35.11663 35.29449 35.49196  113.14  -51.31  126.58   18.99   20.14 1.302e+09 2.0887e+09 28.45211 4.48392 0.65470 1.5125e+05 1.9679e+06    12832 13875863 13875863
13919728 36.71506 35.22542 34.66675  -63.09  -81.02  -60.81   20.12   20.12 1.2823e+09 1.2823e+09 28.30845 2.84868 1.00000   59273 9.8845e+05     7476       -1       -1
13920154 36.39111 35.12131 34.66256    9.20 -170.35   42.48   19.26   18.65 1.2785e+09 1.6099e+09 28.28028 2.39826 0.73440   58936 9.8432e+05     7664       -1       -1
13875876 35.23542 35.18352 35.35151   51.20  -82.49   -3.47   29.74   38.62 1.2749e+09 4.6014e+09 28.25493 3.06825 0.32930 6.8895e+05 5.9926e+06     9228 13875863 13875863
13906694 36.41404 35.76282 34.83397   -0.60  -59.59   61.37   21.18   21.18 1.2332e+09 1.2332e+09 27.94366 3.61249 1.00000   55000 9.3554e+05     6614       -1       -1
14001872 33.96869 35.33842 35.39259   32.64    1.71   58.27   20.18   20.18 1.2313e+09 1.2313e+09 27.92817 2.96590 1.00000   54831 9.3343e+05     6959       -1       -1
14006997 34.30139 34.83289 36.26055  -11.53    6.08  -25.06   17.79   17.79 1.2244e+09 1.2244e+09 27.87606 3.13333 1.00000   54242 9.2606e+05     5964       -1       -1
13918333 36.24959 35.03358 35.93989  -34.43  -25.39  -71.49   16.85   16.93 1.2217e+09 1.2661e+09 27.85634 4.73450 0.88050   54015 9.232e+05     6450       -1       -1
13872091 35.61423 35.22311 35.12438  -69.10    8.77    6.39   21.04   23.41 1.2121e+09 2.1155e+09 27.78310 3.51944 0.66800 1.55e+05 2.0035e+06    11394       -1       -1
13886799 34.31372 35.47973 36.06785   11.82   16.36  -77.63   17.99   17.31 1.1987e+09 1.2261e+09 27.68028 4.38618 0.74770   52083 8.9881e+05     7808       -1       -1
13873802 35.32380 35.04562 35.08069   60.83    7.06  114.89   22.14   24.28 1.1872e+09 2.2338e+09 27.59014 2.74223 0.50860 1.7207e+05 2.1634e+06    10353 13875863 13875863
13870954 34.98828 35.07721 35.12613    4.02 -202.76   70.30   24.65   26.97 1.1645e+09 1.7028e+09 27.41408 4.05178 0.44560 1.0218e+05 1.4751e+06     8619 13875863 13875863
13919949 36.60742 35.32234 34.31999   44.14 -181.34   37.57   18.08   17.94 1.1376e+09 1.2248e+09 27.20141 4.31144 0.94690   47104 8.348e+05     6873       -1       -1
13908072 36.15654 35.69162 35.06556  -32.83  -82.88   67.89   19.44   19.44 1.1134e+09 1.1134e+09 27.00704 2.50636 1.00000   45197 8.0982e+05     6092       -1       -1
13891742 36.78487 35.35589 34.48611  -24.00 -149.07    6.80   19.72   21.43 1.0869e+09 1.8901e+09 26.79155 3.66592 0.82740   43155 7.8277e+05     7080 13891743 13891743
14001410 34.16656 35.92656 35.19749   21.00 -133.55  106.96   17.97   17.97 1.073e+09 1.073e+09 26.67606 3.58873 1.00000   42099 7.6863e+05     6035       -1       -1
13872692 35.43500 35.38035 35.19624  -35.74   39.94   63.83   24.71   27.71 1.0701e+09 2.107e+09 26.65211 2.67991 0.41900 1.5381e+05 1.9923e+06    11869 13875863 13875863
13908523 35.82849 35.38759 34.82548  -83.70  -72.57   63.92   19.43   19.43 1.0625e+09 1.0625e+09 26.58873 3.34140 1.00000   41317 7.5811e+05     5853       -1       -1
13870823 34.83973 35.36546 35.23061  -16.97  -32.41  118.27   20.10   20.54 1.062e+09 1.5e+09 26.58451 3.03482 0.72110   80101 1.2334e+06    10789       -1       -1
13869668 35.08885 35.46904 35.10048  -70.74 -100.87  102.77   21.35   23.30 1.0534e+09 1.7606e+09 26.51268 2.84237 0.49870 1.0894e+05 1.5462e+06     8358 13875863 13875863
13875948 35.30003 35.20654 35.16607 -127.78 -168.09  -19.37   28.21   53.84 1.0369e+09 1.3549e+10 26.37465 3.21672 0.37920 5.4686e+06 2.7297e+07     9599 13873413 13875863
13872999 35.27385 35.18176 35.24331  171.68  -76.26 -263.53   21.62   22.17 1.0335e+09 1.4831e+09 26.34507 3.16171 0.53520   78377 1.2138e+06     7479 13875874 13875863
13872567 35.33201 35.31231 35.01525 -111.82   53.26   23.05   21.35   21.31 1.0283e+09 1.3573e+09 26.30000 2.64005 0.44560   66115 1.0711e+06     8146 13872066 13875863
13874117 35.60135 35.24763 35.12342   64.52  -51.30   15.20   23.40   24.73 1.023e+09 2.7958e+09 26.25493 2.43803 0.52190 2.6473e+05 2.969e+06    13567       -1       -1
13871464 35.18966 35.19861 35.21570 -357.39 -141.03  240.77   33.42   33.95 1.0048e+09 2.9099e+09 26.09859 2.18098 0.31610 2.8585e+05 3.1413e+06     8458 13875863 13875863
13874481 34.92403 34.99403 35.48442  156.74 -142.67   61.44   18.02   16.37 9.8648e+08 1.0576e+09 25.93944 5.55067 0.85390   35826 6.8266e+05     4988       -1       -1
13921966 34.68813 35.29138 35.72010    4.45  -73.12  -80.65   20.08   20.19 9.762e+08 9.7648e+08 25.84930 3.48942 0.96020   35113 6.7263e+05     5278       -1       -1
13870793 35.02285 35.28434 35.14439   -1.08   -7.85  201.54   21.06   21.83 9.5634e+08 1.5028e+09 25.67324 3.45253 0.52190   80390 1.2366e+06     8105 13875863 13875863
13920507 36.63931 34.76908 34.66418   61.39  -12.26   76.28   17.49   17.49 9.3718e+08 9.3718e+08 25.49859 3.51374 1.00000   32468 6.35e+05     5185       -1       -1
13918467 36.46377 34.46390 36.27052  -22.94  -20.16  -25.01   15.76   15.64 9.2254e+08 9.969e+08 25.36620 4.46122 0.90700   31501 6.2104e+05     5440       -1       -1
13874880 34.96807 35.33348 35.18458   24.10  -45.55    0.59   23.93   27.67 9.1718e+08 2.6789e+09 25.31831 2.02121 0.48540 2.4388e+05 2.7954e+06    13788 13875863 13875863
13871834 35.41239 35.32599 35.27839  -31.10 -216.39  154.05   21.60   22.77 9.1141e+08 1.5479e+09 25.26338 3.17586 0.65470   85083 1.2893e+06     6689 13875863 13875863
13943495 35.86965 36.46477 34.17362   27.66 -134.41   64.51   16.96   17.17 9.1127e+08 1.0172e+09 25.26197 3.75744 0.85390   30766 6.1036e+05     3028       -1       -1
13875705 35.36915 34.97658 35.61262  130.67  -43.54  -14.66   21.44   22.43 8.9606e+08 1.1858e+09 25.12113 1.91899 0.81410   29788 5.9602e+05     5860       -1       -1
14002414 33.48583 35.52686 35.60524   20.92  -90.46  116.91   17.68   17.82 8.9535e+08 8.9563e+08 25.11408 3.56905 0.94690   29743 5.9536e+05     5308       -1       -1
14010586 33.78680 35.20196 35.69303   33.18  -74.65   48.56   18.36   18.36 8.7803e+08 8.7803e+08 24.95211 2.91830 1.00000   28648 5.7916e+05     5003       -1       -1
13920558 36.67127 34.81583 34.37548   10.70 -137.43   25.88   16.82   16.74 8.7775e+08 8.7873e+08 24.94930 2.60413 0.98670   28630 5.789e+05     5204       -1       -1
13921416 35.65487 35.26628 35.96268  -46.40  -36.22  -82.46   16.37   15.75 8.7577e+08 9.6042e+08 24.93099 2.49464 0.72110   28507 5.7707e+05     5134       -1       -1
13871665 35.36734 35.51587 35.02707  -32.72 -112.47   10.51   24.56   26.40 8.7451e+08 1.7662e+09 24.91831 3.26458 0.35260 1.0961e+05 1.5532e+06     6120       -1       -1
13872222 35.27100 34.92696 35.23182 -123.06   63.03   76.26   17.57   17.11 8.7014e+08 9.031e+08 24.87746 3.91378 0.74770   30239 6.0265e+05     5294 13875863 13875863
13876082 35.36639 34.99445 35.24592 -129.10  -54.21   82.39   18.85   21.14 8.662e+08 1.6423e+09 24.83944 4.26940 0.60160   95321 1.4016e+06     8821 13875863 13875863
13875232 35.37431 35.05007 35.61351  124.65  -80.19  -70.21   19.19   20.14 8.6606e+08 1.1825e+09 24.83662 3.18431 0.69460   27902 5.6805e+05     5065       -1       -1
13921852 34.79351 35.23110 35.82262   89.70  -94.13  -17.65   18.75   19.13 8.5423e+08 8.562e+08 24.72394 3.10811 0.89380   27175 5.5712e+05     4748       -1       -1
13998708 34.50266 35.74527 35.94489   41.58  -48.91  -92.80   19.26   19.02 8.5338e+08 9.5099e+08 24.71549 3.78727 0.74770   27124 5.5635e+05     4790       -1       -1
13920519 36.57228 34.84973 34.74396   59.58  -16.28   76.32   16.65   16.85 8.4211e+08 8.4901e+08 24.60704 2.64399 0.80080   26440 5.4601e+05     5338       -1       -1
13918539 36.26283 34.73541 36.23869  -37.21  -44.56  -58.03   16.71   16.71 8.3535e+08 8.3535e+08 24.54085 2.88138 1.00000   26034 5.3983e+05     4655       -1       -1
13918231 36.60021 35.34497 36.28723  -48.63  -73.33  -38.91   13.39   13.49 8.3493e+08 9.7366e+08 24.53662 4.11308 0.93360   26009 5.3944e+05     5062       -1       -1
13873662 34.96407 35.20168 35.11717   80.29    3.47   93.87   23.66   28.00 8.2873e+08 2.231e+09 24.47606 2.82426 0.35260 1.7165e+05 2.1596e+06     7433 13875863 13875863
13922035 34.89421 35.10414 35.76108   93.74  -13.50  -16.74   17.53   17.54 8.0268e+08 1.0037e+09 24.21549 2.80983 0.57500   24114 5.1026e+05     4942       -1       -1
13873952 35.44762 35.27915 34.87797  114.90  -58.34   98.04   19.72   20.09 8.0155e+08 9.7042e+08 24.20423 3.27172 0.53520   24049 5.0925e+05     6745       -1       -1
13869320 34.96259 35.01107 35.25337  -82.82 -177.60  -33.71   18.57   21.70 7.8746e+08 1.4549e+09 24.06338 2.97915 0.54850   75544 1.1814e+06     8803 13875863 13875863
14010553 33.89666 34.45328 35.25582    8.35   -1.86   54.82   16.58   14.31 7.8465e+08 8.2549e+08 24.03380 1.52908 0.93360   23085 4.9416e+05     4489       -1       -1
