# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
 7723962 34.95325 35.05294 35.22742    2.64 -100.58  -72.01   31.79   31.91 3.562e+09 3.8268e+09 39.79437 3.62150 0.47210 4.2143e+05 4.1775e+06    21753       -1       -1
 7753097 36.59242 35.55934 36.08418  -21.54  -20.65 -204.25   24.07   24.25 3.4775e+09 3.8451e+09 39.47746 9.53859 0.84060 4.0245e+05 4.0385e+06    18352       -1       -1
 7753846 36.19537 35.23083 35.86146  -65.84  -31.44 -130.84   26.57   26.57 3.3211e+09 3.3211e+09 38.87606 4.25451 1.00000 3.6844e+05 3.7849e+06    17473       -1       -1
 7723509 35.00628 35.39927 35.05011   55.88 -143.72 -241.25   27.64   27.64 3.2394e+09 3.2394e+09 38.55634 6.01391 1.00000 3.5124e+05 3.6543e+06    18570       -1       -1
 7797283 34.82189 35.63332 35.49341  -23.86  -77.59 -270.25   23.69   23.94 3.0394e+09 3.0746e+09 37.74366 3.34245 0.76100 3.1079e+05 3.3403e+06    16321       -1       -1
 7725289 35.22051 35.13156 34.99387 -134.71   28.59 -224.90   28.23   29.41 2.9887e+09 4.0042e+09 37.53099 5.19165 0.53520 5.276e+05 4.9267e+06    28260  7726829  7726829
 7733545 36.32092 35.01445 35.74831  -83.82  -27.03 -163.75   27.69   29.67 2.907e+09 4.907e+09 37.18592 3.73586 0.66800 2.8532e+05 3.137e+06    19500       -1       -1
 7725439 35.64125 35.28086 35.15420 -120.95  -55.61 -283.26   26.25   25.28 2.8648e+09 3.0085e+09 37.00845 4.15045 0.77420 2.7741e+05 3.0729e+06    17463       -1       -1
 7724167 35.12320 35.22154 35.12599 -228.60 -111.09  -18.57   29.57   30.04 2.7803e+09 2.9282e+09 36.63803 4.75477 0.96020 2.8932e+05 3.1692e+06    20137  7726829  7726829
 7798316 34.53875 35.74735 36.36839  -48.90  -38.52 -222.65   20.92   20.92 2.6958e+09 2.6958e+09 36.26197 6.00098 1.00000 2.4685e+05 2.8203e+06    11189       -1       -1
 7783144 35.30597 35.72465 36.21608  -40.56  -41.14 -232.36   23.57   23.57 2.6859e+09 2.6859e+09 36.22254 8.77802 1.00000 2.4512e+05 2.8058e+06    14027       -1       -1
 7799518 35.16730 35.65034 34.92330  -54.83  -11.17  -61.97   24.09   22.59 2.5408e+09 2.9e+09 35.55634 6.06290 0.74770 2.2033e+05 2.5944e+06    14774       -1       -1
 7755109 35.98018 34.98507 35.56052  -80.39  -29.85 -195.81   23.20   23.26 2.4465e+09 2.4479e+09 35.10845 7.91759 0.98670 2.0489e+05 2.4596e+06    12511       -1       -1
 7735455 36.24592 34.54637 35.51742  -56.03  -87.36 -236.52   24.59   24.59 2.2901e+09 2.2901e+09 34.34507 3.82364 1.00000 1.8049e+05 2.2408e+06    14231       -1       -1
 7735542 36.28194 34.83655 35.57165  -89.75  -39.71 -200.20   21.72   24.83 2.2141e+09 4.693e+09 33.96056 3.22331 0.68130 1.6916e+05 2.1365e+06    18590       -1       -1
 7797336 34.76986 35.52166 35.33237   -5.49  -67.66 -271.05   22.82   22.69 2.1113e+09 2.1338e+09 33.42676 3.32427 0.98670 1.544e+05 1.9979e+06    12282       -1       -1
 7724947 35.25075 35.37259 34.89585  -48.91 -193.63 -191.07   21.28   21.41 1.9423e+09 1.9577e+09 32.51408 4.44489 0.90700 1.3155e+05 1.776e+06    11796       -1       -1
 7725619 35.38124 34.95773 35.39176 -111.60   52.71 -147.77   27.63   30.02 1.9254e+09 3.1704e+09 32.41549 4.53402 0.50860 3.3701e+05 3.5451e+06    12805       -1       -1
 7725912 35.17934 35.54149 35.33573 -178.65  -94.04 -130.60   21.77   21.88 1.8549e+09 2.031e+09 32.01690 4.47493 0.85390 1.2043e+05 1.6644e+06    12251       -1       -1
 7754836 36.17425 34.92382 35.66654  -83.62  -26.93 -189.44   26.23   26.61 1.8127e+09 2.5577e+09 31.76901 2.45029 0.68130 1.1522e+05 1.6111e+06    11298       -1       -1
 7798450 34.21055 35.68904 35.66301  -49.40  -61.30 -229.11   20.40   20.40 1.7437e+09 1.7437e+09 31.36479 4.24617 1.00000 1.0694e+05 1.5253e+06     7517       -1       -1
 7765463 36.33269 35.22641 34.34668  -74.75 -122.47 -113.44   16.67   16.67 1.7211e+09 1.7211e+09 31.22676 16.38476 1.00000 1.043e+05 1.4975e+06     4640       -1       -1
 7753357 36.04452 35.21262 36.61517  -52.67 -121.72 -199.11   20.43   20.43 1.6535e+09 1.6535e+09 30.81549 4.18904 1.00000   96580 1.4152e+06     9461       -1       -1
 7733464 36.47228 35.21207 35.58680  -97.46  -69.10 -170.37   24.93   26.29 1.6127e+09 2.4296e+09 30.55915 3.04947 0.65470   92052 1.3661e+06    11385       -1       -1
 7796665 35.64069 35.17642 35.14644 -131.97  -14.61 -267.53   20.54   20.54 1.569e+09 1.569e+09 30.27465 4.88406 1.00000   87327 1.3142e+06    10536       -1       -1
 7725429 35.47994 35.27073 35.08769 -151.84  -71.49 -301.33   20.84   21.36 1.4775e+09 1.5155e+09 29.67465 4.30255 0.93360   77807 1.2073e+06     8794       -1       -1
 7724703 35.13182 35.11637 34.95634   53.35  -37.54 -152.24   23.25   25.40 1.4746e+09 2.2817e+09 29.66197 3.34705 0.39240 1.7922e+05 2.2291e+06    10134       -1       -1
 7801087 33.86297 35.34713 35.07745  -53.42  -48.00 -169.93   17.97   17.97 1.4408e+09 1.4408e+09 29.43099 11.22797 1.00000   74146 1.1653e+06     7847       -1       -1
 7783781 34.76404 36.03115 35.59277  -21.18  -57.89 -234.26   17.44   17.44 1.4141e+09 1.4141e+09 29.25070 11.98206 1.00000   71525 1.1349e+06     4631       -1       -1
 7725879 35.09745 35.25211 35.24385   44.83 -132.59 -291.39   25.31   40.33 1.3959e+09 9.6634e+09 29.12113 4.61362 0.43230 2.8609e+06 1.7009e+07     8762  7725880  7726829
 7786395 33.85683 35.75904 35.21738 -100.10 -137.51 -159.37   19.70   19.70 1.3797e+09 1.3797e+09 29.00845 5.06564 1.00000   68225 1.0961e+06     7501       -1       -1
 7783700 35.05687 36.03980 34.32449  -89.88 -144.01 -134.46   18.42   18.42 1.3677e+09 1.3677e+09 28.92394 2.47004 1.00000   67093 1.0827e+06     5885       -1       -1
 7733517 36.53720 35.09156 35.45828  -65.15   77.60 -195.96   18.43   16.19 1.3452e+09 1.4141e+09 28.76479 4.02234 0.82740   64987 1.0576e+06     7228       -1       -1
 7784019 34.94155 35.94215 34.52280  -93.25 -152.46 -133.37   20.56   20.56 1.3265e+09 1.3265e+09 28.63099 3.53172 1.00000   63260 1.0369e+06     7284       -1       -1
 7797870 35.74870 34.66269 35.73230  -94.93  -29.60 -172.60   19.44   19.44 1.2448e+09 1.2562e+09 28.03099 3.30998 0.97340   55993 9.4793e+05     6930       -1       -1
 7725458 35.29317 35.30018 35.14259 -115.95    2.33 -224.32   27.13   53.13 1.2287e+09 1.2435e+10 27.90986 2.26312 0.41900 4.6395e+06 2.4213e+07    12094  7726829  7726829
 7726291 35.23613 35.53583 35.04185    6.38  -48.81 -164.02   23.47   25.33 1.1737e+09 2.1704e+09 27.48592 3.61709 0.40570 1.6282e+05 2.0773e+06    12824       -1       -1
 7754261 36.16262 34.92344 36.48456  -38.14  -91.29 -207.90   17.63   17.32 1.131e+09 1.2304e+09 27.14789 5.72463 0.93360   46579 8.2795e+05     7105       -1       -1
 7753088 36.53301 35.52061 36.10894  -24.14  -35.62 -187.06   18.85   18.69 1.1111e+09 1.1565e+09 26.98873 3.45931 0.86720   45021 8.0751e+05     6745       -1       -1
 7733605 36.18007 34.98162 35.76494  -81.73  -29.93 -152.43   20.20   20.80 1.1083e+09 1.3535e+09 26.96620 4.34001 0.52190   44802 8.0462e+05     6382       -1       -1
 7723037 35.16344 35.34756 35.16745 -157.19   39.07 -207.77   26.31   31.56 1.088e+09 3.593e+09 26.80000 1.94771 0.48540 4.285e+05 4.2289e+06     8973  7726829  7726829
 7797947 35.73500 34.63962 35.58652 -115.55  -74.39 -128.90   18.14   18.19 1.0286e+09 1.0294e+09 26.30423 2.49515 0.98670   38820 7.2415e+05     5776       -1       -1
 7770573 36.14241 34.68785 35.20963  -73.04  -31.92 -191.41   19.73   19.72 1.0248e+09 1.0462e+09 26.27183 3.50295 0.90700   38545 7.2038e+05     5801       -1       -1
 7726607 35.29606 34.87283 35.30711   67.23  -38.18 -179.03   19.55   19.60 1.0041e+09 1.1e+09 26.09296 2.64824 0.69460   37064 6.9992e+05     8458       -1       -1
 7753758 36.27254 35.52394 35.36000  -64.58   -1.40 -157.96   18.54   18.06 1.0035e+09 1.0073e+09 26.08732 3.30481 0.96020   37024 6.9936e+05     6025       -1       -1
 7725408 35.39285 35.26618 35.29375 -185.74  -49.54 -179.58   25.98   34.41 9.9521e+08 4.2986e+09 26.01549 2.80869 0.37920 6.0456e+05 5.4446e+06     5363  7726829  7726829
 7725919 35.30241 35.58528 35.36079 -170.34  -72.55 -111.05   17.78   17.02 9.9408e+08 1.0915e+09 26.00563 2.93299 0.64140   36358 6.901e+05     6730       -1       -1
 7786670 33.96069 36.05741 34.47176  -90.44  -15.63 -155.82   15.97   15.97 9.9268e+08 9.9268e+08 25.99437 6.48299 1.00000   36260 6.8872e+05     5328       -1       -1
 7783701 35.05785 36.06261 34.34623  -97.43 -159.41 -137.95   19.07   19.17 9.8831e+08 9.9239e+08 25.95634 3.39165 0.98670   35954 6.8445e+05     5503       -1       -1
 7725626 35.17941 35.25307 35.32955 -138.73  110.67 -297.46   20.42   22.79 9.7493e+08 1.7239e+09 25.83803 5.07304 0.41900 1.0463e+05 1.501e+06     7355  7726829  7726829
 7765076 36.42094 35.20318 35.19963  -61.53   53.03 -165.27   17.03   17.03 9.6831e+08 9.6831e+08 25.77887 4.27298 1.00000   34570 6.6498e+05     5379       -1       -1
 7798900 33.67356 34.99527 35.22893  -59.07  -53.46 -169.66   18.22   18.22 9.3775e+08 9.3775e+08 25.50423 1.71050 1.00000   32505 6.3554e+05     4958       -1       -1
 7725537 35.31693 34.97696 35.30575 -213.41  -60.28  -84.59   17.27   17.43 9.2859e+08 9.3944e+08 25.42113 2.89171 0.96020   32618 6.3716e+05     6860  7726829  7726829
 7783707 35.11549 35.79713 34.64421    0.83  -68.38 -156.36   18.70   18.44 9.2042e+08 9.3028e+08 25.34789 3.02775 0.81410   31362 6.1903e+05     5224       -1       -1
 7723430 35.15766 35.24718 35.26218 -287.34   61.75 -213.29   23.21   24.75 9.0986e+08 2.1521e+09 25.24930 2.80340 0.44560 1.6019e+05 2.0526e+06     7470  7726829  7726829
 7786389 33.74630 35.87751 35.27437 -109.85 -143.29 -154.55   17.97   17.97 9.0986e+08 9.0986e+08 25.24930 2.34916 1.00000   30675 6.0902e+05     5228       -1       -1
 7733496 36.33775 35.07363 35.47010  -54.97   -2.57 -244.58   18.03   18.46 8.8648e+08 8.9113e+08 25.03099 3.33241 0.97340   29179 5.8705e+05     5282  7733524  7733524
 7770295 36.56073 34.77465 34.82106  -12.23   54.31 -153.45   18.06   18.93 8.3577e+08 8.7451e+08 24.54366 3.53835 0.86720   26059 5.4021e+05     4627  7770294  7770294
 7800863 34.54649 35.16897 34.95886  -58.98  -83.25 -128.71   17.92   19.40 8.2169e+08 9.9423e+08 24.40704 3.11256 0.43230   36368 6.9024e+05     4794       -1       -1
 7725709 34.84921 35.10010 35.24277  -44.14  -42.48  -94.30   20.05   21.11 8.1324e+08 1.1582e+09 24.32254 2.95863 0.62820   48752 8.5618e+05     8185       -1       -1
 7724094 35.28149 35.37885 35.11162  -52.60 -165.11  -17.52   20.79   21.41 8.131e+08 1.1217e+09 24.31972 1.98512 0.37920   45846 8.1836e+05     4950  7726829  7726829
 7723264 35.15593 34.93570 35.15851  -25.61  -11.78 -330.21   18.23   17.97 8.1169e+08 8.3972e+08 24.30704 2.69640 0.80080   24637 5.1837e+05     5531       -1       -1
 7797985 35.66325 34.80213 35.17028 -132.94  -45.42 -175.72   16.97   14.82 8.0817e+08 8.8549e+08 24.27042 3.04432 0.76100   24432 5.152e+05     4955       -1       -1
 7798674 34.59238 34.96832 35.34089  -20.45  -50.61 -152.26   21.32   21.93 7.9845e+08 9.1141e+08 24.17465 2.64615 0.44560   30775 6.1049e+05     4405       -1       -1
 7801062 34.21056 35.29294 34.41631  -69.11   -8.29 -156.98   17.61   17.61 7.9803e+08 7.9803e+08 24.17042 1.64382 1.00000   23847 5.0609e+05     4338       -1       -1
 7724662 35.13461 35.07865 34.93068  -17.25 -106.22 -176.03   18.06   23.61 7.9451e+08 1.4704e+09 24.13380 3.46473 0.40570   77096 1.1992e+06     9418       -1       -1
 7722533 35.20238 35.34146 34.79361  -58.47   14.78 -208.52   18.49   19.72 7.9324e+08 1.3232e+09 24.12113 2.72468 0.74770   62964 1.0333e+06     6216       -1       -1
 7797656 34.89461 35.28351 35.37179 -107.83 -144.74 -191.92   18.12   18.39 7.907e+08 9.1873e+08 24.09577 2.46950 0.61490   23428 4.9955e+05     5382       -1       -1
 7764955 36.57220 35.10869 34.63186  -79.37 -123.93 -128.33   15.28   15.28 7.8887e+08 7.8887e+08 24.07606 2.40314 1.00000   23324 4.9792e+05     4905       -1       -1
 7726077 35.37321 35.32775 35.36004  -50.96 -147.61 -237.03   22.36   22.88 7.8549e+08 1.0399e+09 24.04225 2.32603 0.84060   39641 7.3538e+05     5764  7726829  7726829
 7725202 35.69855 35.02556 35.20410 -106.01  -66.99 -200.45   19.16   21.12 7.7338e+08 1.0842e+09 23.91690 2.50077 0.47210   42952 7.8005e+05     5365       -1       -1
 7726003 35.23763 35.07354 35.58490  -38.12 -106.59 -260.11   19.79   20.30 7.7282e+08 8.1324e+08 23.91127 2.75365 0.52190   22421 4.8367e+05     4650       -1       -1
 7783318 34.64506 35.99535 36.32651  -50.01  -30.56 -213.17   18.37   18.37 7.6451e+08 7.6451e+08 23.82535 2.76486 1.00000   21961 4.7634e+05     4172       -1       -1
 7754889 36.09768 34.90587 35.96086  -50.42  -94.31 -228.97   15.43   15.43 7.6127e+08 7.6127e+08 23.79155 4.54146 1.00000   21782 4.735e+05     4461       -1       -1
 7787759 34.59669 35.83582 34.04665  -62.39  -40.95 -167.79   16.77   16.77 7.6085e+08 7.6085e+08 23.78873 3.58386 1.00000   21759 4.7313e+05     4099       -1       -1
 7786613 33.91587 36.01152 35.04289 -106.13 -143.06 -138.26   17.00   17.00 7.5958e+08 7.5958e+08 23.77465 2.40509 1.00000   21690 4.7201e+05     4452       -1       -1
 7799129 35.26928 35.71983 34.98165   40.54  -70.20 -161.28   16.84   16.84 7.593e+08 7.593e+08 23.77183 1.82144 1.00000   21674 4.7177e+05     4430       -1       -1
 7765225 36.26965 35.06980 34.88008 -109.06 -157.21 -111.60   13.88   22.44 7.5803e+08 2.0958e+09 23.75915 0.83976 0.77420   21605 4.7066e+05     5880  7765226  7765226
 7796989 35.14662 35.51249 36.15845  -65.22 -116.32 -221.02   13.35   16.42 7.5352e+08 8.1e+08 23.71127 1.44267 0.89380   21359 4.6671e+05     2776       -1       -1
 7798215 35.26732 34.69607 35.18106  -30.17  104.79 -202.91   14.99   15.00 7.4366e+08 7.4521e+08 23.60704 2.84125 0.98670   20826 4.5811e+05     3600       -1       -1
 7755290 36.07803 34.52458 35.72600  -78.43  -63.16 -132.11   17.56   17.51 7.4169e+08 7.5704e+08 23.58732 3.16189 0.89380   20720 4.564e+05     4375       -1       -1
 7770533 36.27954 34.62975 34.98997  -67.07  -35.38  -98.85   13.96   14.31 7.331e+08 7.3451e+08 23.49437 1.57812 0.98670   20261 4.4895e+05     3767       -1       -1
 7797202 35.06925 35.55906 35.24928   -6.79 -138.81 -284.17   18.10   18.21 7.2211e+08 7.5634e+08 23.37746 2.64915 0.50860   19682 4.3948e+05     4386       -1       -1
 7799727 34.67673 35.40586 34.97120  -32.84  -78.28 -170.15   19.80   25.68 7.1282e+08 2.4394e+09 23.27606 2.46898 0.50860 2.0376e+05 2.4496e+06     4882       -1       -1
 7765173 36.24687 34.92017 35.26125  -66.85  -46.63 -191.11   15.40   15.33 7.1e+08 7.5437e+08 23.24507 3.48229 0.73440   19053 4.2911e+05     4318       -1       -1
 7754025 36.02080 35.19435 35.27592  -89.74  -76.28 -224.10   19.64   19.43 7.0127e+08 7.0141e+08 23.15070 2.85018 0.96020   18606 4.2168e+05     3777       -1       -1
 7798367 34.52235 35.65634 36.07628  -46.07  -39.88 -229.48   16.33   16.33 6.9451e+08 6.9451e+08 23.07465 3.46414 1.00000   18263 4.1595e+05     3737       -1       -1
 7723699 35.03518 34.96486 35.37068  -16.45  -94.88 -319.77   16.90   16.87 6.9366e+08 6.9915e+08 23.06620 3.50090 0.92030   18220 4.1524e+05     4453       -1       -1
 7764865 36.83354 35.02190 34.63230  -58.63 -116.06 -133.62   15.84   15.84 6.9099e+08 6.9099e+08 23.03803 4.46815 1.00000   18086 4.1298e+05     4035       -1       -1
 7765121 36.19359 35.23576 35.05551  -85.99   52.25 -182.66   17.34   21.33 6.8563e+08 1.1331e+09 22.97606 3.33058 0.41900   17818 4.0847e+05     3867  7765151  7765151
 7765462 36.33135 35.21976 34.35563  -65.55 -116.33 -122.01   14.20   17.49 6.6746e+08 1.5606e+09 22.77183 2.57783 0.85390   16922 3.9327e+05     4211  7765463  7765463
 7725635 35.27780 35.25114 34.96137  -30.17 -206.30 -133.31   18.30   18.24 6.5211e+08 6.5225e+08 22.59577 1.21981 0.98670   16190 3.8068e+05     4585  7726829  7726829
 7797823 34.70572 34.97380 35.23632    2.19  -30.34 -145.34   16.91   20.28 6.3239e+08 1.3259e+09 22.36620 2.89725 0.39240   63209 1.0363e+06     3843       -1       -1
 7753320 36.30076 35.35655 36.46139  -60.46 -148.69 -180.25   16.48   16.45 6.2915e+08 6.2944e+08 22.32817 1.85202 0.98670   15107 3.6179e+05     3491       -1       -1
 7783782 34.77348 36.03375 35.58992  -33.06  -44.22 -238.28   15.94   17.14 6.2296e+08 1.5211e+09 22.25493 2.14464 0.66800   14822 3.5677e+05     3834  7783781  7783781
 7725642 35.26721 35.05832 35.04859  -72.96 -162.62  -59.97   16.80   17.52 6.1183e+08 9.7155e+08 22.12113 2.31937 0.77420   34792 6.6812e+05     4203  7724715  7726829
 7770556 35.94797 34.88666 35.08711 -100.79  -48.11 -192.29   15.39   15.49 6.0986e+08 6.107e+08 22.09859 2.05731 0.98670   14230 3.4622e+05     3333       -1       -1
 7733462 36.40270 35.23362 35.59015 -103.28  -64.47 -201.43   18.42   19.03 6.069e+08 1.1432e+09 22.06197 2.13002 0.73440   14098 3.4385e+05     5310       -1       -1
 7754941 36.04159 34.85713 35.63601  -57.07  -91.72 -247.49   15.00   15.00 5.9817e+08 5.9817e+08 21.95493 2.43540 1.00000   13711 3.3689e+05     4001       -1       -1
 7726781 35.04410 35.18383 35.04420  -77.16  -15.94 -140.18   22.33   27.16 5.9535e+08 1.7944e+09 21.92113 2.09890 0.32930 1.1299e+05 1.5882e+06     3970  7726829  7726829
 7754414 36.68920 34.68704 35.81086  -81.54  -18.22 -153.98   16.67   16.67 5.907e+08 5.907e+08 21.86197 2.96360 1.00000   13384 3.3097e+05     3249       -1       -1
 7753124 36.52366 35.60524 35.99030  -53.32  -25.67 -190.13   16.22   16.01 5.8366e+08 6.2028e+08 21.77606 1.43425 0.81410   13079 3.2541e+05     3437       -1       -1
 7723970 35.07383 34.98948 35.28472   18.34 -107.83  -93.73   17.63   17.97 5.8e+08 8.669e+08 21.73099 1.98286 0.57500   27955 5.6883e+05     4163  7726829  7726829
 7725284 35.45211 34.97838 35.16948 -122.70    8.55 -244.95   18.02   18.95 5.7507e+08 9.6662e+08 21.66901 2.76021 0.44560   34454 6.6334e+05     4758       -1       -1
 7724090 35.08952 35.31369 35.04894  -95.79 -100.66  -29.69   18.16   18.67 5.7099e+08 7.631e+08 21.61690 2.20619 0.44560   21883 4.7511e+05     4817  7726829  7726829
 7798319 34.55283 35.75830 36.37537  -62.18  -54.56 -208.33   16.99   18.53 5.5873e+08 7.4085e+08 21.46056 2.59214 0.37920   12028 3.0596e+05     3343  7798316  7798316
 7725364 35.32185 35.12608 35.42852 -177.97  -11.08 -282.75   17.01   17.01 5.5437e+08 5.7099e+08 21.40563 2.21277 0.64140   12539 3.1548e+05     3394  7726829  7726829
 7798803 33.58462 35.56859 35.15877  -93.82  -41.88 -167.54   22.14   24.89 5.4127e+08 1.2194e+09 21.23521 2.00057 0.35260   11316 2.9255e+05     3293  7798806  7798806
 7753743 36.35066 35.52118 35.38117  -64.64  -35.53 -191.00   12.13   11.82 5.2521e+08 5.4014e+08 21.02394 1.69789 0.97340   10681 2.8037e+05     2804       -1       -1
 7800238 35.57470 34.58604 34.58103  -40.28   63.30 -186.88   15.59   15.29 5.131e+08 5.2028e+08 20.86056 2.08600 0.89380   10213 2.7129e+05     2967       -1       -1
 7724594 35.35768 34.98068 35.12428  -81.37 -101.69  -47.83   15.19   15.35 5.0535e+08 5.3563e+08 20.75493 2.89733 0.78750  9918.8 2.6552e+05     3470       -1       -1
 7786608 33.85963 36.00401 35.09007 -107.24 -149.33 -148.69   13.10   13.10 4.9634e+08 4.9634e+08 20.62958 3.57536 1.00000  9581.9 2.5886e+05     3212       -1       -1
