# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
13065289 33.83077 35.19262 33.78928  135.99 -195.09    2.08   25.00   25.00 3.8493e+09 3.8493e+09 40.83803 7.86911 1.00000 4.8911e+05 4.6602e+06    20467       -1       -1
12983707 36.14862 36.82534 36.03718    8.74 -246.80   -4.96   25.24   25.24 3.6761e+09 3.6761e+09 40.21549 6.37525 1.00000 4.4773e+05 4.3674e+06    19976       -1       -1
12955082 35.56846 35.16451 36.98697   38.17 -226.11   -7.20   32.45   35.21 3.5014e+09 4.4676e+09 39.56620 4.81590 0.40570 4.0779e+05 4.0778e+06    19816 12955127 12955063
12955061 35.43015 35.29461 36.83235   53.31  -94.99  -40.48   38.88   51.43 3.438e+09 1.9606e+10 39.32676 4.58763 0.41900 3.9373e+05 3.9741e+06    25563 12955127 12955063
13006571 35.72990 35.70611 34.18766  -10.47 -292.38  -64.41   26.69   26.69 3.4366e+09 3.4366e+09 39.32113 6.22912 1.00000 3.9342e+05 3.9718e+06    17627       -1       -1
12946091 35.11524 34.96872 35.58638   25.97 -220.40  -83.13   31.52   33.08 3.3394e+09 4.3254e+09 38.94789 5.07245 0.60160 6.118e+05 5.4924e+06    32058       -1       -1
13063487 34.88846 34.96866 33.63908  163.25 -238.29   22.58   22.73   22.73 3.2746e+09 3.2746e+09 38.69718 5.22262 1.00000 3.586e+05 3.7105e+06    16437       -1       -1
13063698 34.93685 33.92852 33.78555   69.98 -153.94  -16.80   24.85   24.85 3.262e+09 3.262e+09 38.64648 8.35291 1.00000 3.5594e+05 3.6902e+06    17943       -1       -1
12943026 35.23224 35.43765 35.19480   10.96 -343.01  -72.48   32.90   35.44 3.1648e+09 5.4563e+09 38.25493 4.51259 0.57500 9.5552e+05 7.6179e+06    18754 12944717 12944717
13032420 34.44599 35.79814 36.73201  157.52 -178.68    0.19   25.86   25.95 3.0972e+09 3.1268e+09 37.98169 3.51633 0.90700 3.2222e+05 3.4301e+06    18218 13032443 13032443
13063578 35.01221 34.73117 33.60599  103.10 -125.86    8.10   27.43   27.43 3.062e+09 3.062e+09 37.83803 4.70440 1.00000 3.1523e+05 3.3753e+06    16681       -1       -1
12944491 35.43875 35.13231 35.03527   -5.96 -150.28   91.28   30.86   33.53 3.0366e+09 4.7e+09 37.73380 5.49506 0.43230 7.1756e+05 6.1743e+06    18054       -1       -1
13053914 34.90368 34.98796 35.77224   92.31 -179.76  -83.00   25.82   25.82 2.8254e+09 2.8254e+09 36.83662 4.49687 1.00000 2.7013e+05 3.0134e+06    14796       -1       -1
13063739 35.33649 34.37055 33.47263  107.53 -153.75   -8.42   18.51   18.51 2.7972e+09 2.7972e+09 36.71408 31.51104 1.00000 2.6498e+05 2.9711e+06     6270       -1       -1
13032584 34.14811 35.82920 36.74723  113.83 -170.31  -30.68   24.94   24.77 2.7746e+09 2.8535e+09 36.61831 5.68560 0.88050 2.609e+05 2.9374e+06    15497       -1       -1
12983955 35.76137 36.59207 36.64279   -9.32 -260.33   -6.64   23.55   23.55 2.7451e+09 2.7451e+09 36.48310 4.29340 1.00000 2.5559e+05 2.8933e+06    14718       -1       -1
13032779 34.10862 35.07587 36.54882  113.49 -149.90  -17.99   22.95   22.95 2.6958e+09 2.6958e+09 36.26197 3.75638 1.00000 2.4685e+05 2.8203e+06    13862       -1       -1
12945671 34.94148 35.04908 35.36893    8.51  -89.28   45.06   27.22   27.27 2.6789e+09 2.8732e+09 36.19155 3.22859 0.78750 2.4388e+05 2.7954e+06    17416       -1       -1
13063515 35.00241 34.85762 33.72901  166.57 -219.64   10.69   23.12   23.12 2.6169e+09 2.6169e+09 35.91127 5.52850 1.00000 2.3317e+05 2.7046e+06    13673       -1       -1
13006968 36.29031 35.73758 33.71683  -68.21 -191.55  -61.59   22.95   22.95 2.6056e+09 2.6056e+09 35.85493 4.49782 1.00000 2.3124e+05 2.6882e+06    13657       -1       -1
13061299 35.10520 35.10079 33.61682  135.22 -211.85  -17.15   25.93   26.17 2.5859e+09 2.7732e+09 35.76761 4.45070 0.45880 2.279e+05 2.6596e+06    14022       -1       -1
12953391 35.49079 35.12442 36.80368    1.28 -180.06 -184.85   25.64   27.28 2.4493e+09 3.9099e+09 35.12676 3.86996 0.80080 2.0534e+05 2.4636e+06    22962 12955063 12955063
12953348 35.46685 35.13030 37.10138   73.75 -148.25 -160.34   32.98   37.00 2.4408e+09 5.0014e+09 35.08451 3.50691 0.40570 2.0399e+05 2.4516e+06    13942 12955127 12955127
13035027 33.92134 35.36431 35.38749  118.62 -213.55   10.27   22.85   22.84 2.4338e+09 2.4352e+09 35.05070 8.21238 0.98670 2.0286e+05 2.4416e+06    13486       -1       -1
12947152 35.35906 35.21763 35.32242   94.04 -174.96 -119.33   37.05   42.63 2.3225e+09 6.2915e+09 34.50704 3.09321 0.28950 1.2559e+06 9.3084e+06    12576 12944717 12944717
13062515 35.32104 34.09577 34.46503  -26.37 -139.80   -9.97   23.83   23.83 2.3141e+09 2.3141e+09 34.46479 2.73996 1.00000 1.8413e+05 2.2739e+06    12692       -1       -1
12955151 35.69497 35.33728 36.91911   59.07 -184.99  102.40   24.66   24.81 2.3056e+09 3.0592e+09 34.42535 3.00567 0.80080 1.8285e+05 2.2622e+06    19119       -1       -1
12954905 35.38923 35.20693 36.86303   30.10  -67.10  -19.68   27.32   30.10 2.2296e+09 5.4056e+09 34.03944 4.03763 0.48540 1.7144e+05 2.1576e+06    14753 12955127 12955063
12948809 35.60635 35.58104 33.44646  107.09 -287.45   34.14   28.52   30.26 2.2211e+09 3.638e+09 33.99718 4.16385 0.58830 1.702e+05 2.1461e+06    13310 12951160 12951160
13032953 35.39028 36.38145 36.09290   38.84 -276.48   -4.86   21.34   21.47 2.1775e+09 2.3437e+09 33.77746 3.48561 0.78750 1.6383e+05 2.0868e+06    12667       -1       -1
13063139 35.33431 34.83356 33.49892  168.42 -139.95    5.27   20.26   20.57 2.1746e+09 2.207e+09 33.75915 7.44706 0.97340 1.6342e+05 2.083e+06    12682       -1       -1
12951997 35.48397 34.93475 36.68786  109.55 -159.34  -23.83   24.54   24.76 2.1718e+09 2.2239e+09 33.74648 4.55475 0.72110 1.6302e+05 2.0792e+06    12777       -1       -1
12953483 35.55394 34.96854 37.24259   79.58 -148.90  -52.06   23.90   24.15 2.1549e+09 2.1563e+09 33.65493 6.39254 0.98670 1.6059e+05 2.0564e+06    11505       -1       -1
13006923 36.10431 35.84761 33.82865   37.24 -317.17  -62.85   21.50   21.50 2.1268e+09 2.1268e+09 33.50704 3.64693 1.00000 1.5659e+05 2.0186e+06    11354       -1       -1
12952817 35.56093 35.44527 36.34389    8.79 -155.15  -18.68   22.72   23.98 2.0648e+09 2.8535e+09 33.18028 4.55338 0.62820 1.4794e+05 1.9361e+06    13553       -1       -1
12994618 35.63277 35.20104 36.38541   17.65 -165.84  -49.95   24.25   24.33 2.0451e+09 2.6141e+09 33.07324 3.53398 0.66800 1.4524e+05 1.9101e+06    12472       -1       -1
12944358 35.18400 35.03889 34.58894   10.66 -188.57  -42.32   23.54   25.92 2.0225e+09 3.062e+09 32.95211 3.06481 0.64140 3.1523e+05 3.3753e+06    18544       -1       -1
13064110 34.23587 34.96783 33.57904  137.47 -198.96   40.58   23.72   24.17   2e+09 2.207e+09 32.82535 5.52360 0.86720 1.3916e+05 1.851e+06    12250 13064112 13064112
12943708 35.21172 35.15210 35.20777  125.07   46.34 -190.54   28.28   29.92 1.9718e+09 3.393e+09 32.67465 2.47751 0.36590 3.8389e+05 3.9009e+06    13076 12944717 12944717
12945969 35.19132 35.16994 35.84804  -13.71 -181.25  -40.58   28.41   30.80 1.9056e+09 2.5521e+09 32.30282 3.56217 0.50860 2.2221e+05 2.6107e+06    13656       -1       -1
12946311 35.19430 35.04883 35.40301   44.21 -175.36   45.27   30.84   35.38 1.8563e+09 4.2296e+09 32.02254 2.59593 0.48540 5.8606e+05 5.3219e+06    37862 12944717 12944717
13053420 34.33713 33.88787 35.95892  113.24 -167.03  -12.52   22.47   22.47 1.8437e+09 1.8437e+09 31.94930 4.35172 1.00000 1.1903e+05 1.6501e+06    10631       -1       -1
12946577 35.15476 35.19830 35.96741    1.39 -175.69  -20.46   25.04   25.76 1.8394e+09 3.7859e+09 31.92394 3.70786 0.65470 4.7377e+05 4.5525e+06    10311       -1       -1
13028086 35.24500 36.96690 36.27431   39.66 -249.83   -3.49   18.85   18.85 1.8324e+09 1.8324e+09 31.88592 6.82585 1.00000 1.1763e+05 1.6359e+06    10131       -1       -1
13062209 35.02454 35.07986 34.49124  113.36 -216.85  -46.00   26.50   30.34 1.8113e+09 3.8169e+09 31.76338 3.20832 0.54850 4.8124e+05 4.6051e+06     9894       -1       -1
12950234 35.77920 35.30852 33.74794   50.98 -313.20  -95.37   22.13   23.09 1.8042e+09 2.2789e+09 31.72254 6.27423 0.73440 1.1419e+05 1.6006e+06    12842 12951114 12951845
12952592 35.46539 35.17276 36.66410  100.58 -322.15   93.32   23.34   23.52 1.7859e+09 1.8268e+09 31.60986 4.29973 0.92030 1.1197e+05 1.5777e+06    10869 12955063 12955063
12947600 35.23638 35.41313 35.39930   36.97  -81.89  -15.37   24.26   26.34 1.7718e+09 2.5563e+09 31.53521 3.42666 0.77420 2.2292e+05 2.6168e+06    14989 12944717 12944717
12952463 35.48545 35.19814 36.75754  141.02 -208.54 -119.16   26.43   26.79 1.7535e+09 1.9254e+09 31.41972 5.01702 0.41900 1.0811e+05 1.5375e+06    10470 12955054 12955063
13062815 35.29493 34.99639 33.89082  196.67 -190.87    3.16   21.79   21.79 1.7408e+09 1.7408e+09 31.34789 3.95936 1.00000 1.0661e+05 1.5218e+06     9622       -1       -1
12948235 35.62807 35.48108 33.36139 -104.09 -358.96   50.78   23.30   23.23 1.7197e+09 1.8986e+09 31.22254 4.38888 0.90700 1.0414e+05 1.4958e+06    10462 12951160 12951160
13031284 34.67982 35.60327 36.36803  129.97 -158.26  -11.43   19.64   19.47 1.7028e+09 1.7606e+09 31.11549 4.55504 0.60160 1.0218e+05 1.4751e+06    10064       -1       -1
12951848 35.81028 35.36051 33.81682  116.81  -98.78  -31.86   27.05   45.39 1.6775e+09 1.1856e+10 30.95915 2.41275 0.64140   99283 1.4442e+06    17229 12951114 12951845
12945338 35.15762 35.20368 35.25290  129.84  -81.98 -287.03   28.64   27.89 1.6296e+09 2.8085e+09 30.66620 2.87585 0.45880 2.6703e+05 2.988e+06    12261 12944717 12944717
13061368 34.59946 35.09489 33.89521  160.29 -217.06   -3.27   18.31   18.31 1.5789e+09 1.5789e+09 30.33803 8.90243 1.00000   88383 1.3259e+06     8830       -1       -1
13030947 35.35644 35.08961 36.37104   66.92 -165.23  -41.71   21.34   28.05 1.5704e+09 2.7592e+09 30.28592 4.40041 0.33930   87477 1.3159e+06     8372       -1       -1
13054294 34.23635 33.86394 36.29117  102.52 -167.49  -20.62   20.74   20.90 1.5451e+09 1.5479e+09 30.12254 3.89178 0.97340   84786 1.286e+06     8029       -1       -1
12953390 35.57869 35.11020 36.85485   40.40 -233.55 -217.35   20.69   22.44 1.5042e+09 2.0324e+09 29.85634 3.27537 0.82740   80535 1.2383e+06    12199 12955063 12955063
12969679 34.51494 35.66993 36.56380  121.26 -214.82  -71.72   21.72   22.32 1.4634e+09 1.5282e+09 29.58028 3.09284 0.84060   76389 1.1911e+06     8952       -1       -1
12994735 35.77597 35.36725 36.26346   80.95 -233.92    6.14   23.43   23.80 1.462e+09 1.4944e+09 29.57183 2.88420 0.74770   76248 1.1895e+06     7964       -1       -1
12954931 35.51162 35.23954 36.95811  207.65 -169.65  -72.99   26.83   27.64 1.4324e+09 1.9211e+09 29.37183 2.46961 0.45880   73314 1.1557e+06     8346 12955127 12955063
12946572 35.16045 35.20593 35.64266  109.43 -141.16  -97.66   26.21   29.19 1.4052e+09 2.7859e+09 29.18592 3.43283 0.45880 2.6294e+05 2.9542e+06     8229       -1       -1
12953041 35.58018 35.40879 36.63369  147.40 -294.65   32.18   18.25   18.25 1.3848e+09 1.3848e+09 29.04366 3.69234 1.00000   68707 1.1018e+06     8215       -1       -1
12952996 35.60769 35.10390 36.69992   83.99 -163.05    2.78   21.74   22.22 1.3659e+09 1.4817e+09 28.91127 2.62345 0.86720   66921 1.0807e+06     9686       -1       -1
13031160 34.58161 35.74493 36.88831   69.93 -249.70  -63.31   18.22   18.53 1.3655e+09 1.4046e+09 28.90845 2.56810 0.82740   66881 1.0802e+06     7658       -1       -1
12954386 35.52286 35.31121 36.71310   31.96 -212.64  123.22   26.08   31.85 1.3568e+09 5.7648e+09 28.84648 2.64740 0.48540   66062 1.0705e+06    11528 12955063 12955063
13031030 35.26824 35.22808 36.45272   88.94 -162.22   -7.81   23.14   25.50 1.3246e+09 2.1268e+09 28.61690 3.73107 0.54850   63093 1.0349e+06     7618       -1       -1
13032681 34.42221 35.62172 36.31496  126.91 -196.06    7.79   21.11   21.11 1.3144e+09 1.3144e+09 28.54366 3.59015 1.00000   62156 1.0236e+06     7356       -1       -1
12943636 34.95208 35.16831 34.84113   42.87 -142.63  -93.18   21.71   23.11 1.3127e+09 2.1042e+09 28.53099 4.58318 0.73440 1.5342e+05 1.9885e+06    11662       -1       -1
13061935 34.82606 34.73596 34.88546   47.71  -92.57  -22.74   18.35   18.85 1.2734e+09 1.4535e+09 28.24366 3.36359 0.84060   58488 9.7881e+05     8169       -1       -1
12994160 36.72282 36.02418 35.62613  -32.33 -211.40  -19.17   18.25   17.55 1.2545e+09 1.2568e+09 28.10282 4.65575 0.70780   56835 9.584e+05     7204       -1       -1
13063147 35.36608 34.87645 33.57493  169.97 -152.79   16.37   19.21   19.21 1.2513e+09 1.2513e+09 28.07887 4.00515 1.00000   56554 9.5491e+05     7911       -1       -1
12983905 35.74430 36.45863 36.51400   -8.49 -249.30   -8.10   19.02   18.36 1.2203e+09 1.7648e+09 27.84507 2.97845 0.86720   53895 9.217e+05     8428       -1       -1
12944880 35.38308 35.34724 35.27862  -38.21 -203.87   11.21   27.61   30.42 1.2082e+09 2.2873e+09 27.75211 3.20803 0.43230 1.8007e+05 2.2369e+06    14503 12944717 12944717
12949477 35.90628 35.68662 33.37682   73.41 -192.41  -10.02   24.49   28.34 1.2045e+09 4.4831e+09 27.72535 3.39475 0.53520   52566 9.0493e+05    10433       -1       -1
13060923 35.08776 35.54628 33.93554  111.58 -152.11  -16.50   19.98   19.93 1.1985e+09 1.201e+09 27.67887 2.10871 0.93360   52059 8.9851e+05     6626       -1       -1
12948589 35.64510 35.64462 33.46042   63.00 -315.12   52.23   21.78   22.79 1.1944e+09 1.3518e+09 27.64648 3.61796 0.43230   51719 8.9419e+05     6567       -1       -1
13030446 34.60989 35.17548 37.21090  113.25 -152.93  -45.87   19.94   19.94 1.1868e+09 1.1868e+09 27.58732 2.65182 1.00000   51089 8.8617e+05     6468       -1       -1
13005403 35.92738 36.37427 34.25231    0.25 -270.69  -47.22   18.66   18.66 1.1835e+09 1.1835e+09 27.56338 5.61221 1.00000   50821 8.8275e+05     6515       -1       -1
13060724 35.56118 35.53668 34.11248  102.51 -178.75  -57.09   21.50   21.32 1.1794e+09 1.1824e+09 27.53099 4.60752 0.80080   50485 8.7846e+05     6376       -1       -1
13063192 35.24124 34.86711 33.72014  172.02 -222.61   28.10   16.88   16.88 1.148e+09 1.148e+09 27.28451 4.01326 1.00000   47936 8.4562e+05     7107       -1       -1
13065054 33.71003 35.15734 33.79808  142.86 -190.43   -5.85   20.03   20.08 1.1461e+09 1.1503e+09 27.26901 3.06707 0.81410   47778 8.4357e+05     6292       -1       -1
12943386 35.19918 35.24699 35.08055  101.26 -360.69  -51.36   28.13   31.40 1.1383e+09 2.6408e+09 27.20704 2.35368 0.33930 2.3728e+05 2.7396e+06     6453 12944717 12944717
12994997 35.74906 35.12627 35.00192   73.37 -200.22   72.17   20.26   18.22 1.1111e+09 1.2723e+09 26.98873 3.81817 0.72110   45021 8.0751e+05     6223       -1       -1
12954450 35.53276 35.32773 37.17092  -70.89 -234.07   18.17   21.16   23.10 1.1092e+09 1.9817e+09 26.97324 3.84906 0.65470   44868 8.0549e+05     9826 12955127 12955127
12945427 35.19006 34.96872 35.36135   59.53 -151.47 -123.55   23.09   24.93 1.1039e+09 2.0789e+09 26.92958 2.81274 0.56180 1.4989e+05 1.9548e+06     9563 12944717 12944717
13062484 35.47469 34.20004 34.48431   58.54 -123.93   -6.01   18.45   18.28 1.0892e+09 1.0903e+09 26.80986 2.47977 0.98670   43327 7.8506e+05     5983       -1       -1
12946576 35.04444 35.22255 35.84394  -58.53 -141.48  -67.71   19.29   19.10 1.0763e+09 1.0783e+09 26.70423 2.62609 0.98670   42354 7.7205e+05     6468       -1       -1
13062555 35.08211 34.25807 34.51156   -4.39 -128.49   -0.04   16.40   16.40 1.0623e+09 1.0623e+09 26.58732 3.67469 1.00000   41296 7.5783e+05     5449       -1       -1
13006834 35.91845 34.98600 34.08199   88.04 -114.54   42.74   20.26   20.31 1.0617e+09 1.4366e+09 26.58310 3.54598 0.70780   41254 7.5726e+05     5450       -1       -1
12946929 35.24207 35.09442 35.64170   13.02 -283.83  -17.65   22.22   22.56 1.0448e+09 1.3042e+09 26.43944 2.09044 0.61490   61238 1.0124e+06     8977       -1       -1
12954194 35.45610 35.33458 36.90468  142.30 -223.82 -212.33   24.34   25.29 1.0151e+09 1.2628e+09 26.18732 2.34643 0.35260   37846 7.1075e+05     6066 12955127 12955063
12943335 35.17990 35.16820 35.11780   91.42 -252.40 -211.77   25.63   42.52 1.0123e+09 7.0704e+09 26.16338 2.60223 0.36590 1.5711e+06 1.0969e+07     6490 12944717 12944717
13063197 35.17504 34.84018 33.72532  174.21 -206.36   11.86   19.17   19.17 1.0058e+09 1.0058e+09 26.10704 3.46601 1.00000   37184 7.0158e+05     6700       -1       -1
13071262 35.01949 33.42851 34.89669   37.19 -167.13  -30.82   17.51   17.79 9.9239e+08 9.9324e+08 25.99014 2.77119 0.98670   36240 6.8844e+05     5544       -1       -1
12944421 35.34893 35.03635 34.63659   25.60  -83.83   21.79   18.24   18.24 9.8577e+08 9.8577e+08 25.93239 3.71457 1.00000   35777 6.8197e+05     6329       -1       -1
12951151 35.66445 35.42221 33.42577  -46.45 -120.78 -174.89   24.25   31.51 9.5944e+08 5.0056e+09 25.70000 2.15806 0.62820   33964 6.5639e+05     7511 12951160 12951160
13062223 35.14210 35.00969 34.35428   27.41 -206.77  -32.01   17.74   20.65 9.5521e+08 1.1979e+09 25.66338 2.61085 0.43230   52013 8.9792e+05     5678       -1       -1
13007007 35.89851 35.65963 33.95817  105.16 -233.07  -33.89   20.69   21.86 9.538e+08 1.2683e+09 25.64930 3.27902 0.49870   33582 6.5096e+05     5127       -1       -1
12948782 35.64010 35.37349 33.49456  103.40 -212.16   37.61   24.39   28.19 9.5225e+08 2.3634e+09 25.63521 2.96778 0.37920   33478 6.4946e+05     8302 12951160 12951160
12947364 35.38406 35.42517 35.30708   27.14 -284.60 -113.84   21.49   29.18 9.4775e+08 1.7746e+09 25.59437 2.38419 0.25000 1.1062e+05 1.5637e+06     7914       -1       -1
12947005 35.35072 35.40615 35.64523  154.18 -258.95  -86.91   17.56   17.56 9.4296e+08 9.4296e+08 25.55211 3.55425 1.00000   32853 6.4053e+05     5627       -1       -1
12953385 35.57137 35.16035 36.77417    6.44 -190.47 -205.81   17.18   18.76 9.3944e+08 1.4239e+09 25.51972 2.76788 0.82740   32618 6.3716e+05     8207 12955063 12955063
12944744 35.34255 34.99659 34.63383  114.73 -189.98    0.62   20.77   21.99 9.3789e+08 1.3051e+09 25.50563 2.53892 0.58830   61315 1.0134e+06     8038       -1       -1
12947368 35.31099 35.27113 35.22649  131.88 -303.43 -177.20   24.02   26.74 9.3338e+08 1.9859e+09 25.46479 2.71652 0.44560 1.3728e+05 1.8326e+06     7298 12944717 12944717
13004996 36.28377 36.95524 34.97439    3.90 -245.55  -27.92   16.92   16.81 9.2915e+08 9.2986e+08 25.42676 1.93879 0.98670   31936 6.2734e+05     5154       -1       -1
13052838 35.46651 34.99727 36.36792   56.45 -174.58  -44.37   20.72   22.03 9.2338e+08 1.2099e+09 25.37324 2.29316 0.37920   31556 6.2184e+05     5176       -1       -1
12946078 35.12344 34.98911 35.51544   68.68 -179.75  -97.83   22.43   23.51 9.2268e+08 1.9197e+09 25.36761 2.99881 0.57500 1.2863e+05 1.747e+06     7967       -1       -1
12949362 35.69914 35.37563 33.38758  158.10 -351.07   32.86   22.26   27.77 9.0493e+08 2.862e+09 25.20423 3.25204 0.41900   30357 6.0437e+05     8040 12951160 12951160
13053370 35.24306 33.88592 35.96330   32.58 -153.28  -22.44   17.00   17.00 9.0493e+08 9.0493e+08 25.20423 4.96081 1.00000   30357 6.0437e+05     5029       -1       -1
13031320 34.82525 35.42690 36.62532  132.02 -143.91  -36.90   17.07   17.07 9.0437e+08 9.0437e+08 25.19859 3.22486 1.00000   30320 6.0384e+05     5094       -1       -1
12944875 35.31680 35.27463 35.29756 -135.97 -167.71   10.65   23.68   30.49 8.9831e+08 2.8676e+09 25.14225 2.89882 0.31610 2.7794e+05 3.0771e+06     7908 12944717 12944717
